m/z,Formula,ID,IsotopeLabel,Ion form,Compound
227.1688783,C10H19NO4,1018,C13-label-9,[M+H]+,Propionylcarnitine_isomer
228.1722283,C10H19NO4,1018,C13-label-10,[M+H]+,Propionylcarnitine_isomer
276.1190196,C10H17N3O6,1019,C12 PARENT,[M+H]+,Glutaminylglutamic acid_isomer
277.1223744,C10H17N3O6,1019,C13-label-1,[M+H]+,Glutaminylglutamic acid_isomer
278.1257293,C10H17N3O6,1019,C13-label-2,[M+H]+,Glutaminylglutamic acid_isomer
279.1290841,C10H17N3O6,1019,C13-label-3,[M+H]+,Glutaminylglutamic acid_isomer
280.1324389,C10H17N3O6,1019,C13-label-4,[M+H]+,Glutaminylglutamic acid_isomer
281.1357938,C10H17N3O6,1019,C13-label-5,[M+H]+,Glutaminylglutamic acid_isomer
282.1391486,C10H17N3O6,1019,C13-label-6,[M+H]+,Glutaminylglutamic acid_isomer
283.1425034,C10H17N3O6,1019,C13-label-7,[M+H]+,Glutaminylglutamic acid_isomer
284.1458583,C10H17N3O6,1019,C13-label-8,[M+H]+,Glutaminylglutamic acid_isomer
285.1492083,C10H17N3O6,1019,C13-label-9,[M+H]+,Glutaminylglutamic acid_isomer
286.1525583,C10H17N3O6,1019,C13-label-10,[M+H]+,Glutaminylglutamic acid_isomer
193.0681633,C11H12OS,1020,C12 PARENT,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
194.0715181,C11H12OS,1020,C13-label-1,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
195.074873,C11H12OS,1020,C13-label-2,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
196.0782278,C11H12OS,1020,C13-label-3,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
197.0815826,C11H12OS,1020,C13-label-4,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
198.0849375,C11H12OS,1020,C13-label-5,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
199.0882923,C11H12OS,1020,C13-label-6,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
200.0916471,C11H12OS,1020,C13-label-7,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
201.095002,C11H12OS,1020,C13-label-8,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
202.098352,C11H12OS,1020,C13-label-9,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
203.101702,C11H12OS,1020,C13-label-10,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
204.105052,C11H12OS,1020,C13-label-11,[M+H]+,(Methylthiomethyl)-phenylpropenal_isomer
232.1543396,C11H21NO4,1021,C12 PARENT,[M+H]+,Isobutyrylcarnitine
233.1576944,C11H21NO4,1021,C13-label-1,[M+H]+,Isobutyrylcarnitine
234.1610493,C11H21NO4,1021,C13-label-2,[M+H]+,Isobutyrylcarnitine
235.1644041,C11H21NO4,1021,C13-label-3,[M+H]+,Isobutyrylcarnitine
236.1677589,C11H21NO4,1021,C13-label-4,[M+H]+,Isobutyrylcarnitine
237.1711138,C11H21NO4,1021,C13-label-5,[M+H]+,Isobutyrylcarnitine
238.1744686,C11H21NO4,1021,C13-label-6,[M+H]+,Isobutyrylcarnitine
239.1778234,C11H21NO4,1021,C13-label-7,[M+H]+,Isobutyrylcarnitine
240.1811783,C11H21NO4,1021,C13-label-8,[M+H]+,Isobutyrylcarnitine
241.1845283,C11H21NO4,1021,C13-label-9,[M+H]+,Isobutyrylcarnitine
242.1878783,C11H21NO4,1021,C13-label-10,[M+H]+,Isobutyrylcarnitine
243.1912283,C11H21NO4,1021,C13-label-11,[M+H]+,Isobutyrylcarnitine
261.1445046,C11H20N2O5,1022,C12 PARENT,[M+H]+,Glutamylleucine
262.1478594,C11H20N2O5,1022,C13-label-1,[M+H]+,Glutamylleucine
263.1512143,C11H20N2O5,1022,C13-label-2,[M+H]+,Glutamylleucine
264.1545691,C11H20N2O5,1022,C13-label-3,[M+H]+,Glutamylleucine
265.1579239,C11H20N2O5,1022,C13-label-4,[M+H]+,Glutamylleucine
266.1612788,C11H20N2O5,1022,C13-label-5,[M+H]+,Glutamylleucine
267.1646336,C11H20N2O5,1022,C13-label-6,[M+H]+,Glutamylleucine
268.1679884,C11H20N2O5,1022,C13-label-7,[M+H]+,Glutamylleucine
269.1713433,C11H20N2O5,1022,C13-label-8,[M+H]+,Glutamylleucine
270.1746933,C11H20N2O5,1022,C13-label-9,[M+H]+,Glutamylleucine
271.1780433,C11H20N2O5,1022,C13-label-10,[M+H]+,Glutamylleucine
272.1813933,C11H20N2O5,1022,C13-label-11,[M+H]+,Glutamylleucine
337.1717846,C12H24N4O7,1023,C12 PARENT,[M+H]+,Fructopyranosylarginine_isomer
338.1751394,C12H24N4O7,1023,C13-label-1,[M+H]+,Fructopyranosylarginine_isomer
339.1784943,C12H24N4O7,1023,C13-label-2,[M+H]+,Fructopyranosylarginine_isomer
340.1818491,C12H24N4O7,1023,C13-label-3,[M+H]+,Fructopyranosylarginine_isomer
341.1852039,C12H24N4O7,1023,C13-label-4,[M+H]+,Fructopyranosylarginine_isomer
342.1885588,C12H24N4O7,1023,C13-label-5,[M+H]+,Fructopyranosylarginine_isomer
343.1919136,C12H24N4O7,1023,C13-label-6,[M+H]+,Fructopyranosylarginine_isomer
344.1952684,C12H24N4O7,1023,C13-label-7,[M+H]+,Fructopyranosylarginine_isomer
345.1986233,C12H24N4O7,1023,C13-label-8,[M+H]+,Fructopyranosylarginine_isomer
346.2019733,C12H24N4O7,1023,C13-label-9,[M+H]+,Fructopyranosylarginine_isomer
347.2053233,C12H24N4O7,1023,C13-label-10,[M+H]+,Fructopyranosylarginine_isomer
348.2086733,C12H24N4O7,1023,C13-label-11,[M+H]+,Fructopyranosylarginine_isomer
349.2120233,C12H24N4O7,1023,C13-label-12,[M+H]+,Fructopyranosylarginine_isomer
334.1397536,C16H19N3O5,1024,C12 PARENT,[M+H]+,Glu-Trp_isomer
335.1431084,C16H19N3O5,1024,C13-label-1,[M+H]+,Glu-Trp_isomer
336.1464633,C16H19N3O5,1024,C13-label-2,[M+H]+,Glu-Trp_isomer
337.1498181,C16H19N3O5,1024,C13-label-3,[M+H]+,Glu-Trp_isomer
338.1531729,C16H19N3O5,1024,C13-label-4,[M+H]+,Glu-Trp_isomer
339.1565278,C16H19N3O5,1024,C13-label-5,[M+H]+,Glu-Trp_isomer
340.1598826,C16H19N3O5,1024,C13-label-6,[M+H]+,Glu-Trp_isomer
341.1632374,C16H19N3O5,1024,C13-label-7,[M+H]+,Glu-Trp_isomer
342.1665923,C16H19N3O5,1024,C13-label-8,[M+H]+,Glu-Trp_isomer
343.1699423,C16H19N3O5,1024,C13-label-9,[M+H]+,Glu-Trp_isomer
344.1732923,C16H19N3O5,1024,C13-label-10,[M+H]+,Glu-Trp_isomer
345.1766423,C16H19N3O5,1024,C13-label-11,[M+H]+,Glu-Trp_isomer
346.1799923,C16H19N3O5,1024,C13-label-12,[M+H]+,Glu-Trp_isomer
347.1833423,C16H19N3O5,1024,C13-label-13,[M+H]+,Glu-Trp_isomer
348.1866923,C16H19N3O5,1024,C13-label-14,[M+H]+,Glu-Trp_isomer
349.1900423,C16H19N3O5,1024,C13-label-15,[M+H]+,Glu-Trp_isomer
350.1933923,C16H19N3O5,1024,C13-label-16,[M+H]+,Glu-Trp_isomer
300.2897076,C18H37NO2,1025,C12 PARENT,[M+H]+,Sphingosine_isomer
301.2930624,C18H37NO2,1025,C13-label-1,[M+H]+,Sphingosine_isomer
302.2964173,C18H37NO2,1025,C13-label-2,[M+H]+,Sphingosine_isomer
303.2997721,C18H37NO2,1025,C13-label-3,[M+H]+,Sphingosine_isomer
304.3031269,C18H37NO2,1025,C13-label-4,[M+H]+,Sphingosine_isomer
305.3064818,C18H37NO2,1025,C13-label-5,[M+H]+,Sphingosine_isomer
306.3098366,C18H37NO2,1025,C13-label-6,[M+H]+,Sphingosine_isomer
307.3131914,C18H37NO2,1025,C13-label-7,[M+H]+,Sphingosine_isomer
308.3165463,C18H37NO2,1025,C13-label-8,[M+H]+,Sphingosine_isomer
309.3198963,C18H37NO2,1025,C13-label-9,[M+H]+,Sphingosine_isomer
310.3232463,C18H37NO2,1025,C13-label-10,[M+H]+,Sphingosine_isomer
311.3265963,C18H37NO2,1025,C13-label-11,[M+H]+,Sphingosine_isomer
312.3299463,C18H37NO2,1025,C13-label-12,[M+H]+,Sphingosine_isomer
313.3332963,C18H37NO2,1025,C13-label-13,[M+H]+,Sphingosine_isomer
314.3366463,C18H37NO2,1025,C13-label-14,[M+H]+,Sphingosine_isomer
315.3399963,C18H37NO2,1025,C13-label-15,[M+H]+,Sphingosine_isomer
316.3433463,C18H37NO2,1025,C13-label-16,[M+H]+,Sphingosine_isomer
317.3466963,C18H37NO2,1025,C13-label-17,[M+H]+,Sphingosine_isomer
318.3500463,C18H37NO2,1025,C13-label-18,[M+H]+,Sphingosine_isomer
497.1336873,C20H24N4O9S,1026,C12 PARENT,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
498.1370421,C20H24N4O9S,1026,C13-label-1,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
499.140397,C20H24N4O9S,1026,C13-label-2,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
500.1437518,C20H24N4O9S,1026,C13-label-3,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
501.1471066,C20H24N4O9S,1026,C13-label-4,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
502.1504615,C20H24N4O9S,1026,C13-label-5,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
503.1538163,C20H24N4O9S,1026,C13-label-6,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
504.1571711,C20H24N4O9S,1026,C13-label-7,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
505.160526,C20H24N4O9S,1026,C13-label-8,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
506.163876,C20H24N4O9S,1026,C13-label-9,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
507.167226,C20H24N4O9S,1026,C13-label-10,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
508.170576,C20H24N4O9S,1026,C13-label-11,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
509.173926,C20H24N4O9S,1026,C13-label-12,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
510.177276,C20H24N4O9S,1026,C13-label-13,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
511.180626,C20H24N4O9S,1026,C13-label-14,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
512.183976,C20H24N4O9S,1026,C13-label-15,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
513.187326,C20H24N4O9S,1026,C13-label-16,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
514.190676,C20H24N4O9S,1026,C13-label-17,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
515.194026,C20H24N4O9S,1026,C13-label-18,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
516.197376,C20H24N4O9S,1026,C13-label-19,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
517.200726,C20H24N4O9S,1026,C13-label-20,[M+H]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
454.2928241,C21H44NO7P,1027,C12 PARENT,[M+H]+,LysoPE(16:0)_isomer
455.2961789,C21H44NO7P,1027,C13-label-1,[M+H]+,LysoPE(16:0)_isomer
456.2995338,C21H44NO7P,1027,C13-label-2,[M+H]+,LysoPE(16:0)_isomer
457.3028886,C21H44NO7P,1027,C13-label-3,[M+H]+,LysoPE(16:0)_isomer
458.3062434,C21H44NO7P,1027,C13-label-4,[M+H]+,LysoPE(16:0)_isomer
459.3095983,C21H44NO7P,1027,C13-label-5,[M+H]+,LysoPE(16:0)_isomer
460.3129531,C21H44NO7P,1027,C13-label-6,[M+H]+,LysoPE(16:0)_isomer
461.3163079,C21H44NO7P,1027,C13-label-7,[M+H]+,LysoPE(16:0)_isomer
462.3196628,C21H44NO7P,1027,C13-label-8,[M+H]+,LysoPE(16:0)_isomer
463.3230128,C21H44NO7P,1027,C13-label-9,[M+H]+,LysoPE(16:0)_isomer
464.3263628,C21H44NO7P,1027,C13-label-10,[M+H]+,LysoPE(16:0)_isomer
465.3297128,C21H44NO7P,1027,C13-label-11,[M+H]+,LysoPE(16:0)_isomer
466.3330628,C21H44NO7P,1027,C13-label-12,[M+H]+,LysoPE(16:0)_isomer
467.3364128,C21H44NO7P,1027,C13-label-13,[M+H]+,LysoPE(16:0)_isomer
468.3397628,C21H44NO7P,1027,C13-label-14,[M+H]+,LysoPE(16:0)_isomer
469.3431128,C21H44NO7P,1027,C13-label-15,[M+H]+,LysoPE(16:0)_isomer
470.3464628,C21H44NO7P,1027,C13-label-16,[M+H]+,LysoPE(16:0)_isomer
471.3498128,C21H44NO7P,1027,C13-label-17,[M+H]+,LysoPE(16:0)_isomer
472.3531628,C21H44NO7P,1027,C13-label-18,[M+H]+,LysoPE(16:0)_isomer
473.3565128,C21H44NO7P,1027,C13-label-19,[M+H]+,LysoPE(16:0)_isomer
474.3598628,C21H44NO7P,1027,C13-label-20,[M+H]+,LysoPE(16:0)_isomer
475.3632128,C21H44NO7P,1027,C13-label-21,[M+H]+,LysoPE(16:0)_isomer
496.3397741,C24H50NO7P,1028,C12 PARENT,[M+H]+,LysoPC(16:0)
497.3431289,C24H50NO7P,1028,C13-label-1,[M+H]+,LysoPC(16:0)
498.3464838,C24H50NO7P,1028,C13-label-2,[M+H]+,LysoPC(16:0)
499.3498386,C24H50NO7P,1028,C13-label-3,[M+H]+,LysoPC(16:0)
500.3531934,C24H50NO7P,1028,C13-label-4,[M+H]+,LysoPC(16:0)
501.3565483,C24H50NO7P,1028,C13-label-5,[M+H]+,LysoPC(16:0)
502.3599031,C24H50NO7P,1028,C13-label-6,[M+H]+,LysoPC(16:0)
503.3632579,C24H50NO7P,1028,C13-label-7,[M+H]+,LysoPC(16:0)
504.3666128,C24H50NO7P,1028,C13-label-8,[M+H]+,LysoPC(16:0)
505.3699628,C24H50NO7P,1028,C13-label-9,[M+H]+,LysoPC(16:0)
506.3733128,C24H50NO7P,1028,C13-label-10,[M+H]+,LysoPC(16:0)
507.3766628,C24H50NO7P,1028,C13-label-11,[M+H]+,LysoPC(16:0)
508.3800128,C24H50NO7P,1028,C13-label-12,[M+H]+,LysoPC(16:0)
509.3833628,C24H50NO7P,1028,C13-label-13,[M+H]+,LysoPC(16:0)
510.3867128,C24H50NO7P,1028,C13-label-14,[M+H]+,LysoPC(16:0)
511.3900628,C24H50NO7P,1028,C13-label-15,[M+H]+,LysoPC(16:0)
512.3934128,C24H50NO7P,1028,C13-label-16,[M+H]+,LysoPC(16:0)
513.3967628,C24H50NO7P,1028,C13-label-17,[M+H]+,LysoPC(16:0)
514.4001128,C24H50NO7P,1028,C13-label-18,[M+H]+,LysoPC(16:0)
515.4034628,C24H50NO7P,1028,C13-label-19,[M+H]+,LysoPC(16:0)
516.4068128,C24H50NO7P,1028,C13-label-20,[M+H]+,LysoPC(16:0)
517.4101628,C24H50NO7P,1028,C13-label-21,[M+H]+,LysoPC(16:0)
518.4135128,C24H50NO7P,1028,C13-label-22,[M+H]+,LysoPC(16:0)
519.4168628,C24H50NO7P,1028,C13-label-23,[M+H]+,LysoPC(16:0)
520.4202128,C24H50NO7P,1028,C13-label-24,[M+H]+,LysoPC(16:0)
510.3554241,C25H52NO7P,1029,C12 PARENT,[M+H]+,LysoPE(20:0)
511.3587789,C25H52NO7P,1029,C13-label-1,[M+H]+,LysoPE(20:0)
512.3621338,C25H52NO7P,1029,C13-label-2,[M+H]+,LysoPE(20:0)
513.3654886,C25H52NO7P,1029,C13-label-3,[M+H]+,LysoPE(20:0)
514.3688434,C25H52NO7P,1029,C13-label-4,[M+H]+,LysoPE(20:0)
515.3721983,C25H52NO7P,1029,C13-label-5,[M+H]+,LysoPE(20:0)
516.3755531,C25H52NO7P,1029,C13-label-6,[M+H]+,LysoPE(20:0)
517.3789079,C25H52NO7P,1029,C13-label-7,[M+H]+,LysoPE(20:0)
518.3822628,C25H52NO7P,1029,C13-label-8,[M+H]+,LysoPE(20:0)
519.3856128,C25H52NO7P,1029,C13-label-9,[M+H]+,LysoPE(20:0)
520.3889628,C25H52NO7P,1029,C13-label-10,[M+H]+,LysoPE(20:0)
521.3923128,C25H52NO7P,1029,C13-label-11,[M+H]+,LysoPE(20:0)
522.3956628,C25H52NO7P,1029,C13-label-12,[M+H]+,LysoPE(20:0)
523.3990128,C25H52NO7P,1029,C13-label-13,[M+H]+,LysoPE(20:0)
524.4023628,C25H52NO7P,1029,C13-label-14,[M+H]+,LysoPE(20:0)
525.4057128,C25H52NO7P,1029,C13-label-15,[M+H]+,LysoPE(20:0)
526.4090628,C25H52NO7P,1029,C13-label-16,[M+H]+,LysoPE(20:0)
527.4124128,C25H52NO7P,1029,C13-label-17,[M+H]+,LysoPE(20:0)
528.4157628,C25H52NO7P,1029,C13-label-18,[M+H]+,LysoPE(20:0)
529.4191128,C25H52NO7P,1029,C13-label-19,[M+H]+,LysoPE(20:0)
530.4224628,C25H52NO7P,1029,C13-label-20,[M+H]+,LysoPE(20:0)
531.4258128,C25H52NO7P,1029,C13-label-21,[M+H]+,LysoPE(20:0)
532.4291628,C25H52NO7P,1029,C13-label-22,[M+H]+,LysoPE(20:0)
533.4325128,C25H52NO7P,1029,C13-label-23,[M+H]+,LysoPE(20:0)
534.4358628,C25H52NO7P,1029,C13-label-24,[M+H]+,LysoPE(20:0)
535.4392128,C25H52NO7P,1029,C13-label-25,[M+H]+,LysoPE(20:0)
518.3241241,C26H48NO7P,1030,C12 PARENT,[M+H]+,LysoPC(18:3)
519.3274789,C26H48NO7P,1030,C13-label-1,[M+H]+,LysoPC(18:3)
520.3308338,C26H48NO7P,1030,C13-label-2,[M+H]+,LysoPC(18:3)
